cod_materia;nome_materia;cod_departamento;sigla_departamento;nome_departamento;creditos
202631;Gestao Estratégica para a Sociedade                                   ;27;FAC         ;Faculdade de Comunicaçao                          ;4
202771;Gestao Estratégica Participaçao e Controle Social em Saúde            ;234;DSC         ;Departamento de Saúde Coletiva                    ;4
310549;Gestao Estratégicas de Pessoas                                        ;160;ECO         ;Departamento de Economia                          ;2
381888;Gestao Financeira                                                     ;161;ADM         ;Departamento de Administraçao                     ;4
331732;Gestao Financeira 1                                                   ;160;ECO         ;Departamento de Economia                          ;2
388220;Gestao Financeira 1                                                   ;25;FACE        ;Faculd. de Economia; Administraçao e Contabilidade;2
331724;Gestao Financeira 2                                                   ;160;ECO         ;Departamento de Economia                          ;2
388262;Gestao Financeira 2                                                   ;25;FACE        ;Faculd. de Economia; Administraçao e Contabilidade;2
310565;Gestao Financeira e Orçamentária                                      ;160;ECO         ;Departamento de Economia                          ;2
381497;Gestao Governamental                                                  ;161;ADM         ;Departamento de Administraçao                     ;4
300047;Gestao Integrada de Recursos Hídricos                                 ;213;CDS         ;Centro de Desenvolvimento Sustentável             ;4
364941;Gestao na Qualidade na Agroindústria                                  ;30;FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;2
395323;Gestao Participativa e Controle Social no SUS                         ;234;DSC         ;Departamento de Saúde Coletiva                    ;4
391948;Gestao Planejamento Educacional                                       ;23;FE          ;Faculdade de Educaçao                             ;4
202207;Gestao por Competencias                                               ;157;ADM         ;Departamento de Administraçao                     ;4
360554;Gestao Pública de Floresta                                            ;140;EFL         ;Departamento de Engenharia Florestal              ;4
386723;Gestao Sócio-ambiental                                                ;25;FACE        ;Faculd. de Economia; Administraçao e Contabilidade;4
300659;Gestao; Estratégia e Responsabilidade Social                          ;25;FACE        ;Faculd. de Economia; Administraçao e Contabilidade;4
395200;Gestao; Planejamento e Organizaçoes Públicas                          ;160;ECO         ;Departamento de Economia                          ;2
315931;Gestao; Planejamento e Organizaçoes Públicas                          ;160;ECO         ;Departamento de Economia                          ;2
319571;Gestao; Subjetividade e Crítica Organizacional                        ;25;FACE        ;Faculd. de Economia; Administraçao e Contabilidade;4
175030;GINASTICA 1                                                           ;29;FEF         ;Faculdade de Educaçao Física                      ;6
175048;GINASTICA 2                                                           ;29;FEF         ;Faculdade de Educaçao Física                      ;4
175056;GINASTICA 3                                                           ;29;FEF         ;Faculdade de Educaçao Física                      ;4
175587;GINASTICA ARTISTICA 1                                                 ;29;FEF         ;Faculdade de Educaçao Física                      ;4
175595;GINASTICA ARTISTICA 2                                                 ;29;FEF         ;Faculdade de Educaçao Física                      ;6
178985;GINASTICA OLIMPICA 1                                                  ;29;FEF         ;Faculdade de Educaçao Física                      ;6
175617;GINASTICA RITMICA DESPORTIVA                                          ;29;FEF         ;Faculdade de Educaçao Física                      ;4
173231;GINECOLOGIA                                                           ;32;FMD         ;Faculdade de Medicina                             ;6
