cod_materia;cod_oferta;turma;vagas_oferecidas;periodo;matricula_professor;cod_disciplina
661944;661944A 20181;A ;35;20181;1064100;661944
661945;661945E 20181;E ;5;20181;987131;661945
661946;661946F 20181;F ;15;20181;1103164;661946
661947;661947G 20181;G ;0;20181;1064363;661947
661948;661948H 20181;H ;0;20181;1050320;661948
661950;661950A 20181;A ;50;20181;1055950;661950
661952;661952A 20181;A ;40;20181;1042521;661952
661953;661953I 20181;I ;4;20181;744026;661953
661954;661954J 20181;J ;3;20181;1012401;661954
661955;661955K 20181;K ;10;20181;1103962;661955
661956;661956L 20181;L ;0;20181;1102044;661956
661957;661957M 20181;M ;5;20181;1094726;661957
661958;661958N 20181;N ;6;20181;127531;661958
661959;661959O 20181;O ;15;20181;1046411;661959
661960;661960I 20181;I ;5;20181;987131;661960
661961;661961J 20181;J ;0;20181;1096311;661961
661963;661963M 20181;M ;0;20181;1088921;661963
661964;661964N 20181;N ;0;20181;1064363;661964
661965;661965O 20181;O ;4;20181;744026;661965
661966;661966P 20181;P ;0;20181;1102044;661966
661967;661967Q 20181;Q ;5;20181;1094726;661967
661968;661968R 20181;R ;15;20181;148326;661968
661969;661969A 20180;A ;1;20180;997170;661969
661970;661970A 20180;A ;1;20180;997170;661970
661972;661972D 20181;D ;1;20181;997170;661972
661973;661973A 20180;A ;45;20180;1097601;661973
661974;661974C 20181;C ;1;20181;140473;661974
661975;661975B 20181;B ;1;20181;140473;661975
661976;661976A 20180;A ;40;20180;1042963;661976
661977;661977A 20181;A ;20;20181;1074504;661977
661978;661978B 20180;B ;25;20180;1102036;661978
661979;661979D 20181;D ;0;20181;740608;661979
661980;661980A 20180;A ;0;20180;1042360;661980
661981;661981A 20180;A ;0;20180;1035550;661981
661982;661982A 20181;A ;10;20181;1038354;661982
661984;661984A 20181;A ;0;20181;1009478;661984
661985;661985BB20181;BB;0;20181;1009478;661985
661986;661986AF20180;AF;0;20180;1086383;661986
661987;661987A 20181;A ;30;20181;1017608;661987
661988;661988A 20180;A ;1;20180;151921;661988
661989;661989A 20180;A ;0;20180;1018370;661989
661990;661990A 20180;A ;60;20180;1073702;661990
661991;661991A 20180;A ;0;20180;997170;661991
661992;661992A 20180;A ;40;20180;1020820;661992
661993;661993A 20180;A ;0;20180;1020820;661993
661994;661994B 20180;B ;0;20180;309745;661994
661995;661995C 20180;C ;0;20180;744701;661995
661996;661996A 20181;A ;10;20181;1075811;661996
661997;661997A 20181;A ;15;20181;1050737;661997
661998;661998A 20181;A ;15;20181;94641;661998
661999;661999A 20181;A ;10;20181;1009265;661999
662000;662000B 20181;B ;0;20181;1105531;662000
662001;662001B 20181;B ;4;20181;1075811;662001
662002;662002A 20181;A ;0;20181;999393;662002
662003;662003A 20181;A ;10;20181;1060872;662003
662004;662004A 20181;A ;15;20181;1011146;662004
662005;662005B 20181;B ;15;20181;1004972;662005
662006;662006A 20181;A ;10;20181;150690;662006
662007;662007A 20181;A ;10;20181;1027344;662007
662008;662008A 20181;A ;12;20181;150029;662008
662009;662009B 20181;B ;5;20181;150029;662009
662010;662010A 20181;A ;60;20181;1084585;662010
662011;662011B 20180;B ;0;20180;992852;662011
662012;662012A 20180;A ;50;20180;1104802;662012
662013;662013B 20180;B ;50;20180;1104187;662013
662014;662014B 20180;B ;50;20180;1090097;662014
662015;662015A 20180;A ;50;20180;1107488;662015
662016;662016A 20180;A ;10;20180;150631;662016
662017;662017B 20180;B ;36;20180;1103679;662017
662018;662018A 20180;A ;36;20180;1106058;662018
662019;662019A 20180;A ;10;20180;1017632;662019
662020;662020A 20180;A ;50;20180;1088572;662020
662021;662021A 20180;A ;50;20180;1098993;662021
662023;662023A 20180;A ;50;20180;1107402;662023
662024;662024A 20180;A ;50;20180;1103121;662024
662025;662025A 20180;A ;50;20180;1106724;662025
662026;662026A 20180;A ;0;20180;1022261;662026
662027;662027A 20180;A ;0;20180;1098721;662027
662028;662028B 20180;B ;0;20180;1101421;662028
662029;662029A 20180;A ;50;20180;1101421;662029
662030;662030A 20180;A ;50;20180;1022261;662030
662033;662033A 20180;A ;50;20180;1098721;662033
662034;662034A 20181;A ;6;20181;1100173;662034
662035;662035A 20181;A ;10;20181;150894;662035
662036;662036D 20181;D ;13;20181;139637;662036
662037;662037A 20180;A ;0;20180;1029312;662037
662038;662038B 20180;B ;0;20180;617181;662038
662039;662039A 20180;A ;0;20180;1029312;662039
662040;662040A 20180;A ;0;20180;1029312;662040
662041;662041A 20180;A ;0;20180;1029312;662041
662042;662042A 20181;A ;25;20181;152153;662042
662043;662043A 20181;A ;25;20181;487198;662043
662044;662044A 20181;A ;25;20181;548294;662044
662045;662045A 20180;A ;20;20180;1098772;662045
662046;662046A 20181;A ;25;20181;1014285;662046
662047;662047A 20181;A ;25;20181;1049143;662047
662048;662048A 20180;A ;30;20180;1105892;662048
662049;662049A 20181;A ;25;20181;1086383;662049
662050;662050A 20181;A ;10;20181;1083805;662050
662051;662051A 20181;A ;10;20181;149675;662051
662052;662052A 20180;A ;30;20180;1044974;662052
662053;662053A 20181;A ;3;20181;152153;662053
662054;662054B 20181;B ;3;20181;1049143;662054
662055;662055C 20181;C ;3;20181;1014285;662055
662056;662056MA20181;MA;0;20181;117366;662056
662057;662057MA20181;MA;0;20181;117366;662057
662058;662058A 20180;A ;40;20180;1105906;662058
662059;662059A 20180;A ;40;20180;1101030;662059
662060;662060A 20181;A ;15;20181;1074113;662060
662061;662061I 20181;I ;50;20181;123897;662061
662062;662062A 20180;A ;35;20180;148326;662062
662063;662063J 20181;J ;50;20181;123897;662063
662064;662064A 20180;A ;40;20180;1103067;662064
662065;662065K 20181;K ;50;20181;123897;662065
662066;662066L 20181;L ;50;20181;123897;662066
662067;662067A 20180;A ;40;20180;1103164;662067
662068;662068A 20181;A ;10;20181;1009265;662068
662069;662069M 20181;M ;50;20181;123897;662069
662070;662070B 20181;B ;30;20181;123897;662070
662071;662071A 20181;A ;10;20181;152633;662071
662072;662072A 20181;A ;30;20181;1059106;662072
662073;662073A 20181;A ;20;20181;1053302;662073
662074;662074A 20181;A ;4;20181;987646;662074
662075;662075A 20181;A ;25;20181;987646;662075
662079;662079B 20181;B ;15;20181;1036947;662079
662080;662080K 20181;K ;8;20181;1047949;662080
662081;662081A 20181;A ;20;20181;1037358;662081
662082;662082J 20181;J ;8;20181;148296;662082
662083;662083E 20181;E ;8;20181;1005618;662083
662084;662084T 20181;T ;8;20181;139246;662084
662086;662086A 20181;A ;30;20181;1090780;662086
662087;662087A 20181;A ;1;20181;1035363;662087
662088;662088A 20181;A ;5;20181;1037374;662088
662089;662089G 20180;G ;0;20180;995916;662089
662090;662090A 20181;A ;30;20181;152552;662090
662091;662091B 20181;B ;30;20181;1017390;662091
662092;662092MM20181;MM;5;20181;1101552;662092
662093;662093A 20181;A ;30;20181;148296;662093
662095;662095A 20181;A ;30;20181;148296;662095
662096;662096M 20181;M ;8;20181;4731;662096
662097;662097FI20181;FI;5;20181;1035916;662097
662098;662098Y 20181;Y ;8;20181;1017110;662098
662099;662099GA20181;GA;5;20181;769363;662099
662100;662100HG20181;HG;5;20181;129399;662100
662101;662101IS20181;IS;5;20181;129381;662101
662102;662102JM20181;JM;5;20181;1088858;662102
662103;662103JA20181;JA;5;20181;150517;662103
662105;662105FI20181;FI;5;20181;1035916;662105
662106;662106GA20181;GA;5;20181;769363;662106
662107;662107JM20181;JM;5;20181;1088858;662107
662108;662108HA20181;HA;5;20181;129399;662108
662109;662109IS20181;IS;5;20181;129381;662109
662110;662110JA20181;JA;5;20181;150517;662110
662111;662111FI20181;FI;5;20181;1035916;662111
662112;662112GA20181;GA;5;20181;769363;662112
662113;662113JM20181;JM;5;20181;1088858;662113
662114;662114A 20181;A ;0;20181;139670;662114
662115;662115HA20181;HA;5;20181;129399;662115
662116;662116IS20181;IS;5;20181;129381;662116
662117;662117JA20181;JA;5;20181;150517;662117
662118;662118FI20181;FI;5;20181;1035916;662118
662119;662119GA20181;GA;5;20181;769363;662119
662120;662120JM20181;JM;5;20181;1088858;662120
662121;662121HA20181;HA;5;20181;129399;662121
662122;662122IS20181;IS;5;20181;129381;662122
662123;662123JA20181;JA;5;20181;150517;662123
662124;662124FI20181;FI;5;20181;1035916;662124
662125;662125GA20181;GA;5;20181;769363;662125
662126;662126JM20181;JM;5;20181;1088858;662126
662127;662127HA20181;HA;5;20181;129399;662127
662128;662128IS20181;IS;5;20181;129381;662128
662129;662129JA20181;JA;5;20181;150517;662129
662130;662130FI20181;FI;5;20181;1035916;662130
662131;662131GA20181;GA;5;20181;769363;662131
662132;662132JM20181;JM;5;20181;1088858;662132
662133;662133HA20181;HA;5;20181;129399;662133
662134;662134IS20181;IS;5;20181;129381;662134
662135;662135JA20181;JA;5;20181;150517;662135
662136;662136A 20181;A ;30;20181;1060422;662136
662137;662137A 20181;A ;32;20181;1074318;662137
662138;662138FI20181;FI;5;20181;1035916;662138
662139;662139GA20181;GA;5;20181;769363;662139
662140;662140JM20181;JM;5;20181;1088858;662140
662141;662141HA20181;HA;5;20181;129399;662141
662142;662142IS20181;IS;5;20181;129381;662142
662143;662143JA20181;JA;5;20181;150517;662143
662144;662144FI20181;FI;5;20181;1035916;662144
662145;662145GA20181;GA;5;20181;769363;662145
662146;662146JM20181;JM;5;20181;1088858;662146
662147;662147HA20181;HA;5;20181;129399;662147
662148;662148IS20181;IS;5;20181;129381;662148
662149;662149JA20181;JA;5;20181;150517;662149
662150;662150FI20181;FI;5;20181;1035916;662150
662151;662151GA20181;GA;5;20181;769363;662151
662152;662152JM20181;JM;5;20181;1088858;662152
662153;662153HA20181;HA;5;20181;129381;662153
662154;662154IS20181;IS;5;20181;129381;662154
662155;662155JA20181;JA;5;20181;150517;662155
662156;662156FI20181;FI;5;20181;1035916;662156
662157;662157GA20181;GA;5;20181;769363;662157
662158;662158JM20181;JM;5;20181;1088858;662158
662159;662159HA20181;HA;5;20181;129399;662159
662160;662160IS20181;IS;5;20181;129381;662160
662161;662161JA20181;JA;5;20181;150517;662161
662162;662162AL20181;AL;5;20181;46701;662162
662163;662163AB20181;AB;5;20181;146668;662163
662164;662164CV20181;CV;5;20181;134163;662164
662165;662165CF20181;CF;5;20181;1079328;662165
662166;662166ER20181;ER;5;20181;1041924;662166
662167;662167EP20181;EP;5;20181;1093606;662167
662168;662168AL20181;AL;5;20181;46701;662168
662169;662169AB20181;AB;5;20181;146668;662169
662170;662170K 20181;K ;1;20181;1005928;662170
662171;662171CV20181;CV;5;20181;134163;662171
662172;662172CF20181;CF;5;20181;1079328;662172
662173;662173L 20181;L ;1;20181;1036432;662173
662174;662174ER20181;ER;5;20181;1041924;662174
662175;662175F 20181;F ;10;20181;146528;662175
662176;662176EP20181;EP;5;20181;1093606;662176
662177;662177AL20181;AL;5;20181;46701;662177
662178;662178D 20181;D ;10;20181;146528;662178
662179;662179AB20181;AB;5;20181;146668;662179
662180;662180E 20181;E ;10;20181;1044800;662180
662181;662181CV20181;CV;5;20181;134163;662181
662182;662182A 20181;A ;10;20181;743194;662182
662183;662183B 20181;B ;10;20181;1018523;662183
662184;662184CF20181;CF;5;20181;1079328;662184
662185;662185ER20181;ER;5;20181;1041924;662185
662186;662186EP20181;EP;5;20181;1093606;662186
662187;662187AL20181;AL;5;20181;46701;662187
662188;662188AB20181;AB;5;20181;146668;662188
662189;662189CV20181;CV;5;20181;134163;662189
662190;662190CF20181;CF;5;20181;1079328;662190
662191;662191ER20181;ER;5;20181;1041924;662191
662192;662192A 20181;A ;20;20181;1042149;662192
662193;662193A 20181;A ;20;20181;1042742;662193
662194;662194EP20181;EP;5;20181;1093606;662194
662195;662195A 20181;A ;40;20181;1017641;662195
662197;662197A 20181;A ;30;20181;1052578;662197
662198;662198A 20181;A ;30;20181;152099;662198
662203;662203D 20181;D ;10;20181;1044800;662203
662204;662204A 20181;A ;10;20181;743194;662204
662205;662205D 20181;D ;25;20181;134660;662205
662206;662206AL20181;AL;5;20181;46701;662206
662207;662207AB20181;AB;5;20181;146668;662207
662208;662208CV20181;CV;5;20181;134163;662208
662209;662209CF20181;CF;5;20181;1079328;662209
662210;662210ER20181;ER;5;20181;1041924;662210
662211;662211EP20181;EP;5;20181;1093606;662211
662212;662212AL20181;AL;5;20181;46701;662212
662213;662213AB20181;AB;5;20181;146668;662213
662214;662214CV20181;CV;5;20181;134163;662214
662215;662215CF20181;CF;5;20181;1079328;662215
662216;662216ER20181;ER;5;20181;1041924;662216
662217;662217EP20181;EP;5;20181;1093606;662217
662218;662218AL20181;AL;5;20181;46701;662218
662219;662219AB20181;AB;5;20181;146668;662219
662220;662220CV20181;CV;5;20181;134163;662220
662221;662221CF20181;CF;5;20181;1079328;662221
662222;662222ER20181;ER;5;20181;1041924;662222
662223;662223EP20181;EP;5;20181;1093606;662223
662224;662224AL20181;AL;5;20181;46701;662224
662225;662225AB20181;AB;5;20181;146668;662225
662226;662226CV20181;CV;5;20181;134163;662226
662227;662227CF20181;CF;5;20181;1079328;662227
662228;662228ER20181;ER;5;20181;1041924;662228
662229;662229EP20181;EP;5;20181;1093606;662229
662230;662230AL20181;AL;5;20181;46701;662230
662231;662231AB20181;AB;5;20181;146668;662231
662232;662232CV20181;CV;5;20181;134163;662232
662233;662233CF20181;CF;5;20181;1079328;662233
662234;662234ER20181;ER;5;20181;1041924;662234
662235;662235EP20181;EP;5;20181;1093606;662235
