cod_oferta;turma;vagas_oferecidas;periodo;matricula_professor;cod_materia
655568;A ;25;20181;1045041;167614
655570;C ;25;20181;1017292;167614
655571;A ;20;20181;1091956;166766
655577;A ;40;20181;203840;141038
655588;A ;20;20181;1045300;100757
655589;B ;20;20181;1045300;100757
655590;A ;20;20181;1045300;100765
655591;B ;20;20181;1045300;100765
655593;C ;40;20181;1089021;204480
655596;B ;20;20181;1096044;150711
655597;A ;40;20181;801089;126179
655602;A ;20;20181;1103024;154512
655603;C ;15;20181;1098772;154512
655608;A ;40;20181;135097;154598
655610;A ;20;20181;148181;154555
655611;B ;20;20181;1086324;154555
655612;C ;15;20181;1049127;154555
655613;D ;15;20181;1045288;154555
655615;C ;30;20181;1097822;208477
655619;D ;15;20181;1102184;100315
655620;A ;20;20181;151777;154504
655621;B ;20;20181;151777;154504
655622;A ;36;20181;1010565;112585
655623;G ;40;20181;1105868;112984
655624;H ;40;20181;1105868;112984
655625;I ;40;20181;1042301;112984
655626;A ;22;20181;1096648;120308
655627;A ;30;20181;1030949;120332
655628;B ;22;20181;1030949;120308
655630;BB;2;20181;1096401;186805
655632;A ;40;20181;1046080;120286
655633;A ;30;20181;1034642;122211
655634;A ;20;20181;839302;107891
655635;A ;30;20181;994413;107883
655636;DD;2;20181;1096001;202126
655637;DD;2;20181;1096001;186805
655638;C ;15;20181;1104152;100315
655639;B ;20;20181;1105116;154512
655641;D ;15;20181;1105116;154512
655643;A ;20;20181;146978;154571
655645;C ;20;20181;1098772;208469
655646;C ;20;20181;1098772;208485
655647;A ;20;20181;1104659;208485
655648;B ;20;20181;1104659;208485
655649;A ;40;20181;1097555;154776
655650;A ;40;20181;1061291;103764
655651;A ;40;20181;148229;123943
655652;A ;40;20181;147974;103756
655653;C ;30;20181;1068423;100307
655654;A ;25;20181;1088122;147958
655655;A ;40;20181;1048767;154423
655657;C ;30;20181;1099981;154709
655659;A ;50;20181;1037625;186449
655660;A ;30;20181;147729;142671
655665;A ;50;20181;1098870;120529
655670;D ;30;20181;1038460;140783
655671;A ;25;20181;1106031;110761
655673;C ;30;20181;1029720;155349
655675;C ;30;20181;1101218;204129
655677;C ;30;20181;1048767;206113
655679;C ;30;20181;152307;154750
655682;A ;30;20181;148504;125440
655684;B ;15;20181;1071173;157091
655686;C ;40;20181;1063901;194671
655688;A ;25;20181;1105779;140708
655689;A ;20;20181;147729;142662
655690;A ;25;20181;1037552;142697
655691;A ;20;20181;1010395;142701
655692;A ;25;20181;1110896;142964
655693;A ;30;20181;598739;107875
655694;A ;30;20181;701581;107905
655695;A ;20;20181;10383;110680
655696;B ;20;20181;134309;110680
655697;C ;20;20181;1094025;110680
655698;C ;30;20181;1101218;201481
655699;B ;3;20181;135305;194689
655700;B ;3;20181;135305;194743
655702;C ;25;20181;1063758;145874
655703;A ;40;20181;1041835;200743
655704;A ;20;20181;1047655;161390
655709;A ;40;20181;998761;114367
655710;A ;30;20181;1089765;146030
655711;C ;50;20181;1108450;186066
655712;A ;40;20181;149667;116653
655713;B ;40;20181;1011693;116572
655716;A ;60;20181;1042921;111791
655717;A ;60;20181;121436;111830
655718;A ;40;20181;1096877;102547
655719;B ;65;20181;1107836;113026
655720;C ;12;20181;131318;114405
655721;D ;12;20181;131318;114405
655723;B ;20;20181;140651;109738
655724;O ;1;20181;1041924;109738
655725;A ;30;20181;1109286;108561
655726;A ;20;20181;1042815;109592
655727;B ;20;20181;1022547;109592
655728;A ;40;20181;1109014;108588
655729;A ;20;20181;1022547;108553
655730;A ;30;20181;994367;108600
655734;A ;30;20181;150894;169919
655736;A ;30;20181;131881;170755
655737;B ;30;20181;1035649;170755
655738;A ;30;20181;149675;170305
655739;B ;30;20181;1083805;170305
655740;A ;30;20181;1035649;170747
655741;B ;30;20181;1030680;170747
655742;A ;30;20181;1097521;161861
655743;B ;30;20181;1097521;161861
655744;B ;15;20181;1079859;153842
655745;A ;3;20181;1060449;202126
655746;B ;3;20181;1063464;202126
655748;D ;1;20181;1048651;202126
655749;E ;3;20181;1044869;202126
655750;F ;2;20181;1109600;202126
655753;K ;1;20181;140635;202126
655754;L ;4;20181;1019252;202126
655755;M ;2;20181;1037625;202126
655756;N ;1;20181;1070541;202126
655757;O ;1;20181;1041924;202126
655759;S ;4;20181;1060597;202126
655762;ZU;1;20181;1100815;202126
655763;ZT;2;20181;1014951;202126
655764;ZS;1;20181;1103458;202126
655765;B ;30;20181;126730;170178
655767;ZO;4;20181;1079816;202126
655768;B ;30;20181;118796;170283
655770;ZK;3;20181;141364;202126
655771;ZJ;4;20181;1045792;202126
655773;A ;40;20181;1099108;145521
655775;ZG;1;20181;1036289;202126
655776;ZD;3;20181;1097652;202126
655777;ZC;3;20181;1086065;202126
655778;P ;2;20181;1070517;202126
655780;R ;2;20181;1055119;202126
655782;B ;20;20181;1038354;170143
655783;A ;40;20181;1048571;117897
655784;A ;40;20181;1088149;161420
655785;A ;40;20181;995282;169757
655786;A ;20;20181;1079859;153842
655789;A ;30;20181;1026810;103560
655793;A ;40;20181;131270;170160
655794;A ;40;20181;1045903;176770
655795;A ;30;20181;1056905;161217
655796;A ;30;20181;1045253;169765
655797;A ;40;20181;1013955;117901
655798;A ;30;20181;1045903;104604
655799;A ;30;20181;150321;170534
655800;A ;30;20181;131270;169986
655801;A ;15;20181;986526;157155
655808;E ;16;20181;141364;109738
655809;J ;2;20181;1070541;109738
655810;K ;10;20181;1022245;109738
655811;A ;15;20181;1029070;180459
655812;B ;15;20181;1055950;180459
655813;P ;1;20181;1039211;109738
655814;S ;6;20181;1098721;109738
655815;C ;15;20181;1055950;180459
655817;B ;1;20181;1045849;186805
655818;C ;1;20181;1048651;186805
655821;A ;40;20181;151807;161586
655822;A ;40;20181;1099345;170151
655823;A ;48;20181;1106791;203432
655843;A ;45;20181;1050028;203467
655855;A ;20;20181;1027727;209180
655856;A ;12;20181;1026836;117871
655857;A ;12;20181;1040448;117765
655858;B ;24;20181;148831;115541
655859;V ;2;20181;1063588;202126
655860;W ;1;20181;1063561;202126
655862;Y ;7;20181;1098721;202126
655863;Z ;2;20181;1058428;202126
655864;ZA;2;20181;201839;202126
655865;ZB;6;20181;1022261;202126
655866;D ;1;20181;1044869;186805
655867;F ;1;20181;1054937;186805
655870;A ;50;20181;1039253;103993
655872;A ;50;20181;81663;185132
655875;B ;50;20181;151858;185132
655897;B ;40;20181;713546;117421
655903;B ;40;20181;1045407;113204
655906;B ;40;20181;137332;117471
655909;A ;25;20181;1048236;158224
655910;A ;15;20181;740608;106101
655911;B ;15;20181;1014544;158399
655913;A ;15;20181;742660;157163
655914;B ;15;20181;742660;157163
655915;B ;15;20181;1090313;157155
655916;A ;15;20181;145629;158399
655920;A ;30;20181;1056662;117935
655931;A ;17;20181;1103059;180467
655932;B ;17;20181;1036149;180467
655933;C ;18;20181;1063871;180467
655934;D ;10;20181;1058380;180637
655935;A ;40;20181;1058533;180823
655936;A ;30;20181;1097679;120472
655938;C ;10;20181;1063871;180858
655939;A ;35;20181;1050729;201162
655940;A ;12;20181;1042360;181439
655941;B ;12;20181;1042521;181439
655942;C ;12;20181;1103644;181439
655943;C ;10;20181;1103652;201189
655944;A ;12;20181;1060031;181579
655945;B ;12;20181;1057308;181579
655946;C ;12;20181;1060031;181579
655948;A ;25;20181;1097148;180718
655949;A ;36;20181;1079565;114138
655950;A ;36;20181;1094271;109941
655951;A ;36;20181;1074695;109177
655952;A ;36;20181;1093932;119873
655953;A ;36;20181;1094271;115339
655954;A ;37;20181;1102681;113077
655955;A ;40;20181;1102681;113191
655956;A ;36;20181;1064002;115363
655957;A ;36;20181;1064002;115355
655959;A ;36;20181;1084194;115371
655960;F ;15;20181;1103750;138720
655961;B ;50;20181;1043404;180921
655962;A ;45;20181;1034057;201235
655963;B ;20;20181;1042882;103942
655964;A ;30;20181;1042882;103942
655966;A ;45;20181;1057545;201995
655967;A ;6;20181;1036432;205389
655968;B ;6;20181;1050109;205389
655969;C ;6;20181;1072536;205389
655970;D ;6;20181;1050109;205389
655971;E ;6;20181;1058533;205389
655982;A ;20;20181;1038451;201111
655985;A ;40;20181;1064134;201120
656002;A ;6;20181;1042165;207284
656003;B ;6;20181;1064444;207284
656004;C ;6;20181;1103652;207284
656005;D ;6;20181;1050729;207284
656006;E ;6;20181;1036149;207284
656007;C ;50;20181;1027344;180424
656008;A ;60;20181;1036131;180793
656009;D ;45;20181;1106643;180793
656010;B ;80;20181;1044052;180491
656011;D ;65;20181;999393;180491
656012;A ;25;20181;1109693;120383
656013;B ;25;20181;1109693;120383
656014;A ;25;20181;1109448;120413
656015;B ;25;20181;1109448;120413
656018;A ;15;20181;1062514;157121
656019;A ;20;20181;978132;156272
656020;C ;10;20181;1038419;157091
656021;A ;25;20181;1021192;157252
656023;A ;20;20181;994821;156299
656025;A ;20;20181;1084127;106739
656026;A ;25;20181;1060422;102750
656027;A ;25;20181;148989;146803
656028;A ;30;20181;1017641;145335
656029;C ;25;20181;1102095;205401
656031;C ;25;20181;1069047;100129
656032;A ;25;20181;1042211;101389
656038;P ;3;20181;1096214;105911
656041;P ;3;20181;1096214;105929
656046;A ;40;20181;1035193;201961
656047;A ;40;20181;743445;202011
656048;A ;10;20181;743445;202045
656049;B ;10;20181;743445;202045
656050;A ;15;20181;1035479;202096
656051;B ;15;20181;1022679;202096
656052;A ;60;20181;1042858;180556
656053;B ;50;20181;1105507;125172
656074;C ;50;20181;1106490;187798
656076;A ;50;20181;1017993;187801
656077;B ;50;20181;1017993;187801
656080;B ;50;20181;1101048;181692
656081;C ;50;20181;1101048;181692
656082;A ;30;20181;1036785;206326
656083;AA;65;20181;1062867;113476
656084;BB;65;20181;1062816;113476
656085;CC;65;20181;1042653;113476
656086;DD;65;20181;1104748;113476
656090;A ;20;20181;1094092;117595
656093;A ;25;20181;1045369;101397
656094;B ;25;20181;1045369;101397
656101;A ;15;20181;1029509;110787
656102;B ;15;20181;1090224;110787
656103;C ;15;20181;997749;110787
656105;A ;30;20181;1017217;106569
656137;B ;30;20181;728209;124711
656138;A ;25;20181;146692;124915
656293;A ;30;20181;1055127;107468
656294;A ;35;20181;1094491;124303
656295;A ;30;20181;1054821;104761
656296;A ;45;20181;152064;119806
656303;A ;100;20181;1028065;119865
656304;B ;100;20181;1057961;119865
656305;A ;15;20181;1028065;119792
656306;B ;15;20181;1109383;119792
656307;C ;15;20181;1109383;119792
656308;D ;15;20181;1109383;119792
656309;E ;15;20181;1109383;119792
656310;F ;15;20181;1043242;119792
656311;G ;15;20181;1109383;119792
656312;H ;15;20181;1043242;119792
656333;A ;10;20181;151432;174149
656334;A ;60;20181;1020005;170984
656335;B ;60;20181;1020005;170984
656336;C ;100;20181;1020005;170984
656337;D ;100;20181;1020005;170984
656338;A ;55;20181;1109448;180432
656339;B ;55;20181;1109448;180432
656340;C ;40;20181;1109448;180432
656341;D ;55;20181;1109448;180432
656354;A ;30;20181;1091280;147354
656355;A ;10;20181;1089765;104272
656365;C ;25;20181;1076884;124893
656368;A ;20;20181;992089;114391
656369;A ;50;20181;150762;167347
656371;A ;5;20181;1045270;203131
656372;A ;25;20181;728721;142735
656381;A ;20;20181;1053795;101818
656390;A ;20;20181;1044401;144134
656391;A ;40;20181;995797;154091
656394;A ;30;20181;145891;112801
656395;A ;30;20181;1101951;142361
656396;A ;30;20181;1101951;142603
656398;A ;25;20181;1105124;199877
656399;A ;20;20181;900575;154601
656400;B ;20;20181;900575;154601
656401;C ;30;20181;151840;154601
656404;A ;20;20181;1101218;154687
656406;A ;40;20181;1097580;154750
656408;A ;40;20181;1102923;104639
656410;T ;1;20181;1048651;109738
656429;A ;30;20181;201189;147559
656432;B ;30;20181;994138;141933
656433;A ;30;20181;1099434;205273
656434;B ;30;20181;1043447;146188
656435;A ;30;20181;1043781;203661
656438;A ;40;20181;1075357;141127
656440;A ;60;20181;1063316;184721
656441;C ;25;20181;1109693;120383
656442;D ;25;20181;1109693;120383
656443;A ;60;20181;1055861;120731
656445;A ;60;20181;1022474;184586
656446;D ;60;20181;1022474;188310
656447;A ;40;20181;1059971;121487
656448;B ;30;20181;994791;146064
656452;B ;60;20181;1078127;188395
656453;C ;60;20181;1036165;184896
656454;A ;25;20181;137090;112321
656456;I ;30;20181;1098489;147397
656459;B ;45;20181;150797;188336
656461;G ;60;20181;1079956;188344
656462;I ;30;20181;1058118;188344
656464;B ;60;20181;1079956;184888
656466;D ;50;20181;1027433;186287
656468;A ;60;20181;1001191;120715
656469;A ;20;20181;1031902;120723
656470;B ;20;20181;1031902;120723
656471;C ;20;20181;1031902;120723
656485;A ;40;20181;1096109;192520
656486;B ;40;20181;1109171;192520
656487;C ;42;20181;1103067;192520
656488;B ;37;20181;1091930;208175
656489;C ;34;20181;1079808;208175
656492;A ;30;20181;1087541;120782
656501;A ;25;20181;1043331;112861
656502;A ;100;20181;1042653;120651
656505;A ;30;20181;1034456;117242
656507;C ;50;20181;1070771;175170
656508;B ;16;20181;1099311;178845
656509;E ;56;20181;146251;125156
656510;A ;35;20181;149225;193861
656511;A ;40;20181;1042891;203947
656512;A ;20;20181;1023080;103535
656519;A ;30;20181;1059963;184195
656521;A ;15;20181;1084089;121592
656522;B ;15;20181;1066579;121592
656523;C ;10;20181;1027549;121592
656524;A ;40;20181;1027549;121606
656525;A ;20;20181;137651;118885
656526;A ;15;20181;70793;155420
656531;B ;50;20181;1098993;202134
656532;A ;15;20181;141321;155373
656534;A ;40;20181;1096214;121614
656538;I ;40;20181;1099400;140201
656540;B ;40;20181;1071874;191922
656541;B ;50;20181;1099167;191931
656542;B ;40;20181;1089404;191949
656547;B ;60;20181;989568;197041
656567;B ;30;20181;145327;146781
656575;B ;60;20181;1026119;197009
656577;B ;60;20181;1090593;197017
656578;B ;60;20181;1081209;197025
656579;B ;60;20181;1071874;111112
656580;B ;40;20181;1106937;197076
656590;FF;70;20181;1099299;113476
656591;A ;120;20181;1031902;120693
656592;B ;120;20181;1058371;120693
656593;A ;20;20181;1105981;120707
656594;B ;20;20181;1078429;120707
656595;C ;20;20181;1078429;120707
656597;E ;20;20181;1058371;120707
656598;F ;20;20181;1105981;120707
656599;G ;20;20181;1086561;120707
656600;H ;20;20181;1058371;120707
656603;K ;20;20181;1086561;120707
656604;D ;80;20181;1079441;199176
656605;E ;80;20181;1063880;199176
656608;B ;35;20181;1098411;145530
656609;A ;25;20181;1078127;188492
656610;A ;30;20181;1052675;209295
656631;B ;24;20181;1111736;179361
656632;B ;40;20181;1097440;179370
656634;A ;50;20181;140520;175552
656642;A ;50;20181;1063561;202169
656643;A ;30;20181;1027654;117587
656651;A ;20;20181;1100661;102610
656660;A ;50;20181;1098781;108405
656663;A ;45;20181;1060872;209201
656699;B ;60;20181;1063791;170976
656703;A ;40;20181;1088921;200140
656721;A ;40;20181;1070932;115576
656723;A ;10;20181;146081;149900
656724;A ;10;20181;146081;149918
656727;AL;40;20181;1034758;141020
656729;D ;20;20181;1080679;173061
656734;D ;7;20181;1101765;175650
656747;C ;30;20181;139211;173029
656793;E ;18;20181;1042483;111783
656811;A ;20;20181;1027620;195235
656827;ML;20;20181;1096176;150282
656828;EE;4;20181;1098195;186805
656839;FF;4;20181;1097741;186805
656840;GG;4;20181;1098721;186805
656858;HH;2;20181;1092006;186805
656859;II;1;20181;1103156;186805
656864;LL;1;20181;1088572;186805
656882;B ;30;20181;1096893;104841
656940;B ;1;20181;1074644;168858
656941;B ;1;20181;1045814;168866
656942;C ;1;20181;1042696;168858
656943;D ;1;20181;678821;168858
656944;E ;1;20181;139670;168858
656945;F ;1;20181;1036858;168858
656946;G ;1;20181;993484;168858
656947;H ;1;20181;994588;168858
656948;I ;1;20181;150703;168858
656949;J ;1;20181;994154;168858
656950;L ;1;20181;1045814;168858
656951;M ;1;20181;1086146;168858
656952;N ;1;20181;1027379;168858
656953;O ;1;20181;1036416;168858
656954;P ;1;20181;138169;168858
656955;Q ;1;20181;999318;168858
656956;R ;1;20181;1013823;168858
656957;C ;1;20181;1073435;168866
656958;D ;1;20181;137359;168866
656959;E ;1;20181;678821;168866
656960;F ;1;20181;152773;168866
656961;G ;1;20181;1017594;168866
656962;H ;1;20181;139670;168866
656963;I ;1;20181;1036858;168866
656964;J ;1;20181;1027336;168866
656965;L ;1;20181;146153;168866
656966;M ;1;20181;150703;168866
656967;N ;1;20181;150703;168866
656968;O ;1;20181;994154;168866
656969;P ;1;20181;1086146;168866
656970;Q ;1;20181;1027379;168866
656971;R ;1;20181;1036416;168866
656972;S ;1;20181;138169;168866
656973;T ;1;20181;999318;168866
656974;U ;1;20181;1074644;168866
656980;CF;25;20181;1110195;141267
656984;S ;1;20181;1073435;168858
657003;A ;20;20181;1016687;120090
657028;A ;40;20181;1105868;112984
657045;A ;20;20181;1024353;201669
657046;A ;20;20181;1034472;201677
657079;A ;30;20181;1084062;146412
657084;A ;40;20181;127256;166944
657085;A ;40;20181;151424;169889
657086;A ;40;20181;687740;166031
657088;A ;30;20181;1074571;166171
657100;A ;30;20181;149209;146366
657101;A ;30;20181;136719;147303
657106;J ;25;20181;1101684;162019
657109;B ;25;20181;1063758;140660
657110;C ;40;20181;1083821;141151
657113;A ;25;20181;1110195;141275
657116;A ;40;20181;151114;166855
657133;H ;10;20181;1107194;167703
657135;C ;20;20181;1017292;167711
657139;C ;18;20181;1027379;168653
657141;A ;25;20181;1089765;147664
657142;D ;30;20181;1103890;142999
657143;C ;30;20181;1103890;142981
657145;C ;30;20181;1048791;142956
657151;A ;25;20181;1088122;147982
657163;B ;30;20181;1105060;142336
657166;A ;30;20181;1048392;142212
657167;B ;1;20181;1033972;103748
657170;A ;40;20181;1091883;105805
657186;A ;30;20181;1106821;204081
657191;A ;40;20181;1095994;158127
657196;A ;20;20181;1060252;118451
657206;B ;40;20181;743020;120529
657207;A ;30;20181;148369;142883
657212;A ;30;20181;1013823;169641
657215;A ;39;20181;1070231;114375
657216;A ;40;20181;151939;114197
657235;B ;10;20181;83640;179621
657237;A ;60;20181;1086537;112003
657239;B ;25;20181;1090305;110761
657240;B ;25;20181;1016849;110531
657241;A ;20;20181;993344;112127
657242;B ;20;20181;1042572;112127
657243;C ;20;20181;1086537;112127
657244;D ;20;20181;1086537;112127
657246;E ;20;20181;993344;112127
657247;F ;20;20181;1070231;112127
657248;A ;20;20181;151921;108596
657255;A ;30;20181;1109201;121827
657263;B ;25;20181;1051598;110639
657264;A ;25;20181;1080679;110884
657268;B ;25;20181;1107879;110884
657272;A ;40;20181;1034511;205486
657278;F ;50;20181;1108921;200794
657279;A ;50;20181;148300;167193
657280;A ;25;20181;147974;121142
657283;B ;30;20181;1086529;153052
657286;A ;20;20181;149314;157651
657312;A ;40;20181;1050117;137910
657316;A ;40;20181;1062531;137987
657319;A ;40;20181;994502;109835
657323;A ;40;20181;1047515;139912
657325;A ;40;20181;150266;137685
657327;A ;40;20181;1043579;137901
657341;A ;25;20181;1010395;141933
657350;B ;40;20181;1109375;150550
657356;A ;30;20181;1096214;121622
657357;CC;1;20181;1066447;176435
657358;CC;1;20181;1010557;176443
657361;C ;20;20181;1063936;156281
657392;A ;10;20181;1037081;146196
657393;A ;20;20181;147991;146242
657398;A ;15;20181;1063855;157074
657400;A ;15;20181;139980;156281
657403;A ;40;20181;1047817;133957
657406;A ;40;20181;134619;133965
657407;A ;40;20181;815586;139980
657411;A ;20;20181;1097105;119725
657412;A ;40;20181;1061429;199591
657413;A ;20;20181;1103415;199419
657415;B ;40;20181;1084453;199419
657419;A ;40;20181;1051989;136620
657422;A ;40;20181;1059548;138541
